"","Customer.ID","Name","Surname","Gender","Age","Region","Job.Classification","Date.Joined","Balance"
"2751",100002751,"Dorothy","Campbell","Female",35,"England","Blue Collar","23.Oct.15",53586.79
"2763",100002763,"Lisa","Martin","Female",33,"England","White Collar","24.Oct.15",34728.83
"2764",100002764,"Matt","MacLeod","Male",44,"England","Blue Collar","24.Oct.15",60462.33
"2765",100002765,"Rose","May","Female",32,"England","Blue Collar","24.Oct.15",37935.65
"2766",100002766,"Trevor","Jackson","Male",28,"England","Other","24.Oct.15",5247.94
"2767",100002767,"Stephen","King","Male",29,"England","White Collar","24.Oct.15",26045.79
"2768",100002768,"Matt","Turner","Male",48,"England","Other","24.Oct.15",75739.94
"2769",100002769,"Dominic","Henderson","Male",38,"England","White Collar","24.Oct.15",53247.48
"2770",100002770,"Mary","Paige","Female",35,"England","White Collar","24.Oct.15",53799.34
"2771",100002771,"Ryan","Clarkson","Male",27,"England","White Collar","24.Oct.15",34618.1
"2772",100002772,"Austin","Nash","Male",38,"England","Other","24.Oct.15",66085.83
"2781",100002781,"Audrey","Skinner","Female",40,"England","White Collar","25.Oct.15",71908.74
"2782",100002782,"Nicholas","Buckland","Male",20,"England","Other","25.Oct.15",64855.42
"2783",100002783,"Rebecca","Underwood","Female",33,"England","White Collar","25.Oct.15",85325.26
"2784",100002784,"Matt","Parsons","Male",30,"England","White Collar","25.Oct.15",22295.82
"2785",100002785,"Jason","Murray","Male",26,"England","Blue Collar","25.Oct.15",24900.05
"2786",100002786,"Penelope","Jackson","Female",32,"England","White Collar","25.Oct.15",5369.67
"2787",100002787,"Carol","Ince","Female",41,"England","White Collar","25.Oct.15",8082.88
"2794",100002794,"Mary","Davidson","Female",45,"England","Blue Collar","26.Oct.15",38404.23
"2795",100002795,"Yvonne","Hart","Female",31,"England","White Collar","26.Oct.15",23497.05
"2796",100002796,"Alan","Hill","Male",27,"England","Blue Collar","26.Oct.15",36689.29
"2797",100002797,"Rachel","Hill","Female",29,"England","White Collar","26.Oct.15",17287.98
"2798",100002798,"Jonathan","Welch","Male",29,"England","White Collar","26.Oct.15",47610.68
"2799",100002799,"Rachel","Baker","Female",21,"England","Other","26.Oct.15",16352.86
"2800",100002800,"Warren","Knox","Male",45,"England","White Collar","26.Oct.15",20407.02
"2801",100002801,"Jennifer","Peters","Female",30,"England","White Collar","26.Oct.15",101676.32
"2802",100002802,"Diane","McGrath","Female",23,"England","White Collar","26.Oct.15",13772.7
"2803",100002803,"Nicholas","Mackenzie","Male",30,"England","White Collar","26.Oct.15",22763.84
"2804",100002804,"Matt","Vaughan","Male",44,"England","White Collar","26.Oct.15",59608.54
"2805",100002805,"Bella","Pullman","Female",31,"England","White Collar","26.Oct.15",34720.54
"2806",100002806,"Caroline","Rampling","Female",37,"England","White Collar","26.Oct.15",97665.32
"2807",100002807,"Charles","MacLeod","Male",32,"England","Blue Collar","26.Oct.15",35293.03
"2808",100002808,"Charles","Langdon","Male",37,"England","Other","26.Oct.15",3287.31
"2809",100002809,"Stephen","Welch","Male",34,"England","Blue Collar","26.Oct.15",125975.42
"2810",100002810,"Julian","Welch","Male",37,"England","White Collar","26.Oct.15",6765.07
"2811",100002811,"Amy","Watson","Female",48,"England","White Collar","26.Oct.15",29774.99
"2812",100002812,"Deirdre","Lewis","Female",22,"England","White Collar","26.Oct.15",16369.66
"2813",100002813,"Bella","Hart","Female",39,"England","Blue Collar","26.Oct.15",106334.38
"2814",100002814,"Luke","Welch","Male",29,"England","White Collar","26.Oct.15",6839.9
"2815",100002815,"Claire","Blake","Female",30,"England","White Collar","26.Oct.15",49965.59
"2816",100002816,"Andrew","Fisher","Male",26,"England","White Collar","26.Oct.15",105093.23
"2817",100002817,"Liam","Mackenzie","Male",32,"England","White Collar","26.Oct.15",28744.79
"2818",100002818,"Chloe","Sharp","Female",61,"England","White Collar","26.Oct.15",25267.28
"2819",100002819,"Adam","Hamilton","Male",37,"England","White Collar","26.Oct.15",43254.96
"2820",100002820,"Bernadette","Dowd","Female",28,"England","White Collar","26.Oct.15",26670.87
"2821",100002821,"Dan","Campbell","Male",35,"England","White Collar","26.Oct.15",5582.48
"2822",100002822,"Amelia","Morrison","Female",36,"England","White Collar","26.Oct.15",143447.15
"2823",100002823,"Rachel","Knox","Female",41,"England","Other","26.Oct.15",41566.38
"2824",100002824,"Evan","Grant","Male",38,"England","White Collar","26.Oct.15",14042.25
"2825",100002825,"Mary","Peters","Female",29,"England","Other","26.Oct.15",11504.49
"2826",100002826,"Ella","Baker","Female",29,"England","White Collar","26.Oct.15",6807.36
"2827",100002827,"Emma","Turner","Female",37,"England","White Collar","26.Oct.15",25191.07
"2828",100002828,"Jason","Marshall","Male",27,"England","Blue Collar","26.Oct.15",33472.49
"2847",100002847,"Diana","Randall","Female",18,"England","White Collar","27.Oct.15",18520
"2848",100002848,"Edward","Mills","Male",46,"England","White Collar","27.Oct.15",22280.28
"2849",100002849,"Anna","Peters","Female",51,"England","White Collar","27.Oct.15",79715.05
"2850",100002850,"Gavin","Buckland","Male",38,"England","White Collar","27.Oct.15",6411.33
"2851",100002851,"Ella","Watson","Female",33,"England","White Collar","27.Oct.15",9113.19
"2852",100002852,"Amanda","Randall","Female",35,"England","Blue Collar","27.Oct.15",40095.85
"2859",100002859,"Grace","Graham","Female",39,"England","Other","28.Oct.15",63362.89
"2860",100002860,"Evan","Hughes","Male",38,"England","Other","28.Oct.15",21535.24
"2861",100002861,"Jason","Anderson","Male",39,"England","White Collar","28.Oct.15",46065.96
"2862",100002862,"Ian","May","Male",35,"England","White Collar","28.Oct.15",114954.78
"2863",100002863,"Michael","Dyer","Male",36,"England","White Collar","28.Oct.15",30047.75
"2864",100002864,"Faith","Murray","Female",30,"England","White Collar","28.Oct.15",2633.71
"2865",100002865,"Madeleine","Hudson","Female",35,"England","Other","28.Oct.15",49160.19
"2866",100002866,"Luke","Hardacre","Male",41,"England","Blue Collar","28.Oct.15",7976.04
"2867",100002867,"Natalie","Glover","Female",30,"England","Other","28.Oct.15",47404.84
"2868",100002868,"Jack","Greene","Male",36,"England","White Collar","28.Oct.15",35195.63
"2869",100002869,"Michael","Roberts","Male",31,"England","White Collar","28.Oct.15",12383.01
"2870",100002870,"Virginia","Clarkson","Female",32,"England","White Collar","28.Oct.15",68085.45
"2871",100002871,"Sally","Terry","Female",35,"England","Blue Collar","28.Oct.15",90913.77
"2875",100002875,"Connor","Miller","Male",59,"England","Other","29.Oct.15",37483.44
"2876",100002876,"Gavin","Springer","Male",19,"England","Other","29.Oct.15",19359.04
"2877",100002877,"Peter","Slater","Male",36,"England","White Collar","29.Oct.15",4503.8
"2878",100002878,"Emma","Short","Female",36,"England","White Collar","29.Oct.15",59611.33
"2879",100002879,"Amy","Coleman","Female",39,"England","White Collar","29.Oct.15",22844.3
"2880",100002880,"Stephen","Anderson","Male",48,"England","White Collar","29.Oct.15",33104.34
"2881",100002881,"Sam","Gibson","Male",42,"England","White Collar","29.Oct.15",37456.5
"2882",100002882,"Yvonne","Marshall","Female",30,"England","White Collar","29.Oct.15",41750.17
"2883",100002883,"Dorothy","Paterson","Female",35,"England","White Collar","29.Oct.15",6556.67
"2884",100002884,"Edward","McGrath","Male",37,"England","White Collar","29.Oct.15",44872.72
"2885",100002885,"Lisa","Simpson","Female",53,"England","Other","29.Oct.15",52378.68
"2886",100002886,"Caroline","Taylor","Female",30,"England","White Collar","29.Oct.15",73833.28
"2887",100002887,"Lily","Hunter","Female",34,"England","White Collar","29.Oct.15",44066.67
"2888",100002888,"Carolyn","Ferguson","Female",39,"England","White Collar","29.Oct.15",118110.62
"2889",100002889,"Dan","Glover","Male",34,"England","White Collar","29.Oct.15",62654.71
"2890",100002890,"Phil","Kerr","Male",31,"England","White Collar","29.Oct.15",101731.87
"2891",100002891,"Richard","Nash","Male",39,"England","White Collar","29.Oct.15",14367.29
"2892",100002892,"Anne","Reid","Female",37,"England","Other","29.Oct.15",16358.32
"2893",100002893,"Max","Ball","Male",45,"England","Other","29.Oct.15",85992.59
"2894",100002894,"Paul","Smith","Male",36,"England","Other","29.Oct.15",62882.21
"2909",100002909,"Jake","Stewart","Male",35,"England","White Collar","30.Oct.15",41292.98
"2910",100002910,"Caroline","Clark","Female",32,"England","White Collar","30.Oct.15",17090.17
"2911",100002911,"Adam","Hemmings","Male",37,"England","Blue Collar","30.Oct.15",60097.21
"2912",100002912,"Elizabeth","Parsons","Female",31,"England","White Collar","30.Oct.15",113868.94
"2913",100002913,"Jake","Jones","Male",32,"England","White Collar","30.Oct.15",27593.12
"2914",100002914,"Mary","Nolan","Female",33,"England","Other","30.Oct.15",2471.48
"2915",100002915,"Deirdre","Abraham","Female",23,"England","White Collar","30.Oct.15",5965.14
"2916",100002916,"John","Arnold","Male",25,"England","Other","30.Oct.15",41058.11
"2917",100002917,"Lucas","Butler","Male",33,"England","White Collar","30.Oct.15",31959.46
"2918",100002918,"Joe","Russell","Male",31,"England","White Collar","30.Oct.15",22240.2
"2919",100002919,"Trevor","Lyman","Male",33,"England","White Collar","30.Oct.15",50075.4
"2929",100002929,"Grace","Ogden","Female",32,"England","White Collar","31.Oct.15",26231.03
"2930",100002930,"Jonathan","Martin","Male",38,"England","Other","31.Oct.15",49041.1
"2931",100002931,"Joan","Newman","Female",31,"England","White Collar","31.Oct.15",40138.75
"2932",100002932,"Lisa","Morgan","Female",32,"England","Other","31.Oct.15",699.42
"2933",100002933,"Diane","Oliver","Female",32,"England","White Collar","31.Oct.15",25464.76
"2934",100002934,"Paul","Reid","Male",36,"England","Blue Collar","31.Oct.15",65949.77
"2935",100002935,"Felicity","Lambert","Female",36,"England","White Collar","31.Oct.15",98682.44
"2936",100002936,"Audrey","Short","Female",42,"England","White Collar","31.Oct.15",15389.73
"2937",100002937,"Dorothy","Hughes","Female",28,"England","White Collar","31.Oct.15",3766.5
"2938",100002938,"Emma","Bower","Female",40,"England","Other","31.Oct.15",55489.08
"2939",100002939,"William","Ogden","Male",35,"England","White Collar","31.Oct.15",56363.31
"2940",100002940,"Rose","Parr","Female",33,"England","Other","31.Oct.15",60395.3
"2941",100002941,"Stewart","Rutherford","Male",50,"England","White Collar","31.Oct.15",20397.32
"2947",100002947,"Faith","Poole","Female",49,"England","White Collar","01.Nov.15",48099.69
"2948",100002948,"Sophie","Black","Female",36,"England","White Collar","01.Nov.15",34618.76
"2949",100002949,"Megan","Campbell","Female",38,"England","White Collar","01.Nov.15",54755.3
"2950",100002950,"Alan","Avery","Male",33,"England","White Collar","01.Nov.15",81827.13
"2951",100002951,"Caroline","Hudson","Female",36,"England","White Collar","01.Nov.15",47211.31
"2952",100002952,"Virginia","Forsyth","Female",30,"England","White Collar","01.Nov.15",17332.05
"2953",100002953,"Hannah","Peake","Female",52,"England","White Collar","01.Nov.15",55559.45
"2954",100002954,"Angela","Cameron","Female",42,"England","Blue Collar","01.Nov.15",77228.1
"2955",100002955,"Dorothy","Ellison","Female",36,"England","White Collar","01.Nov.15",47360.38
"2956",100002956,"Neil","Fisher","Male",36,"England","White Collar","01.Nov.15",33595.68
"2957",100002957,"Jennifer","Knox","Female",47,"England","White Collar","01.Nov.15",78150.39
"2958",100002958,"Sonia","McGrath","Female",31,"England","White Collar","01.Nov.15",59263.01
"2959",100002959,"Harry","Peters","Male",28,"England","White Collar","01.Nov.15",60496.8
"2960",100002960,"Thomas","Black","Male",29,"England","White Collar","01.Nov.15",17844.83
"2961",100002961,"John","Cornish","Male",28,"England","White Collar","01.Nov.15",6680.22
"2962",100002962,"Carol","Glover","Female",34,"England","White Collar","01.Nov.15",74987.04
"2963",100002963,"Donna","Allan","Female",37,"England","Blue Collar","01.Nov.15",16408.46
"2964",100002964,"Deirdre","Brown","Female",37,"England","White Collar","01.Nov.15",6845.33
"2965",100002965,"Blake","Dickens","Male",37,"England","White Collar","01.Nov.15",28328.21
"2966",100002966,"Bernadette","Hardacre","Female",41,"England","Other","01.Nov.15",70452.02
"2967",100002967,"Sally","Bower","Female",38,"England","White Collar","01.Nov.15",5852.82
"2968",100002968,"Zoe","Anderson","Female",33,"England","White Collar","01.Nov.15",36017.49
"2969",100002969,"Ruth","Paige","Female",43,"England","White Collar","01.Nov.15",26737.79
"2970",100002970,"Dominic","Taylor","Male",24,"England","Blue Collar","01.Nov.15",21601.11
"2971",100002971,"Claire","Paige","Female",25,"England","Other","01.Nov.15",71683.32
"2981",100002981,"Sonia","Rutherford","Female",23,"England","Other","02.Nov.15",16418.92
"2982",100002982,"Tim","Baker","Male",46,"England","White Collar","02.Nov.15",17757.91
"2983",100002983,"Amelia","Hill","Female",24,"England","Blue Collar","02.Nov.15",55477.57
"2984",100002984,"Austin","Russell","Male",34,"England","Other","02.Nov.15",29745.48
"2985",100002985,"Stephen","Lewis","Male",37,"England","White Collar","02.Nov.15",13518.54
"2986",100002986,"Dorothy","Rutherford","Female",18,"England","Other","02.Nov.15",9281.39
"2992",100002992,"Olivia","Ogden","Female",18,"England","White Collar","03.Nov.15",31719.69
"2993",100002993,"Dylan","Metcalfe","Male",37,"England","Blue Collar","03.Nov.15",4725.23
"2994",100002994,"Jasmine","Gray","Female",35,"England","White Collar","03.Nov.15",17322.36
"2995",100002995,"Felicity","Hudson","Female",29,"England","Blue Collar","03.Nov.15",56296.6
"2996",100002996,"Fiona","Morgan","Female",44,"England","Blue Collar","03.Nov.15",4837.23
"2997",100002997,"Ava","Mills","Female",31,"England","Other","03.Nov.15",4064.42
"2998",100002998,"Alan","Terry","Male",30,"England","Blue Collar","03.Nov.15",15452.89
"2999",100002999,"Felicity","Gibson","Female",32,"England","White Collar","03.Nov.15",44646.75
"3000",100003000,"Alison","Mitchell","Female",30,"England","White Collar","03.Nov.15",52200.62
"3001",100003001,"Matt","Abraham","Male",47,"England","Blue Collar","03.Nov.15",8576.46
"3002",100003002,"Tim","Forsyth","Male",23,"England","White Collar","03.Nov.15",640.91
"3010",100003010,"Anna","Short","Female",56,"England","White Collar","04.Nov.15",47447.17
"3011",100003011,"Sean","Butler","Male",41,"England","White Collar","04.Nov.15",2665.32
"3012",100003012,"Deirdre","Edmunds","Female",32,"England","White Collar","04.Nov.15",82104.77
"3016",100003016,"Anthony","Forsyth","Male",36,"England","White Collar","05.Nov.15",17823.65
"3017",100003017,"Michael","Pullman","Male",30,"England","Other","05.Nov.15",71799.26
"3018",100003018,"Jason","McGrath","Male",26,"England","White Collar","05.Nov.15",34526.64
"3019",100003019,"Boris","Butler","Male",42,"England","White Collar","05.Nov.15",19996.17
"3020",100003020,"Thomas","Watson","Male",30,"England","White Collar","05.Nov.15",33885.07
"3021",100003021,"Samantha","Slater","Female",43,"England","Blue Collar","05.Nov.15",38227.22
"3022",100003022,"Una","Quinn","Female",27,"England","White Collar","05.Nov.15",63257.61
"3023",100003023,"Jonathan","Oliver","Male",37,"England","White Collar","05.Nov.15",77501.35
"3024",100003024,"Michelle","Morgan","Female",41,"England","White Collar","05.Nov.15",38019.49
"3025",100003025,"Sally","Randall","Female",37,"England","Other","05.Nov.15",37294.08
"3026",100003026,"Amanda","Edmunds","Female",25,"England","White Collar","05.Nov.15",74258.42
"3027",100003027,"Diane","Cameron","Female",32,"England","White Collar","05.Nov.15",55749.19
"3028",100003028,"Rachel","Hudson","Female",35,"England","White Collar","05.Nov.15",5247.83
"3038",100003038,"Dylan","Chapman","Male",38,"England","White Collar","06.Nov.15",12380.76
"3039",100003039,"Nicholas","King","Male",28,"England","White Collar","06.Nov.15",13390.78
"3040",100003040,"Wanda","Blake","Female",29,"England","Other","06.Nov.15",1834.14
"3041",100003041,"James","Ince","Male",34,"England","White Collar","06.Nov.15",18971.51
"3045",100003045,"Julia","Campbell","Female",32,"England","Blue Collar","07.Nov.15",10818.08
